element_id,name
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:329,immune checkpoint LAG-3 on CD8+ T cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:330,immune checkpoint PD-1 on CD8+ T cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:331,"CD8+ T cells (IFN-γ, perforin, granzyme B, TNF-α)"
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:332,"CD4+ T cells (IL-2, TNF-α)"
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:333,cytotoxicity against AML cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:334,proliferation of CD8+ T cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:335,apoptosis of CD8+ T cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:336,TIGAR suppression with 2-DG
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:337,AML mouse survival
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:338,tumor burden
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:339,leukemic infiltration
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:340,TIGAR suppression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:341,thymic T cell development
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:342,peripheral immune balance
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:343,High TIGAR expression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:344,glycolysis pathway
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:345,markers of T cell exhaustion
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:346,Blocking TIGAR
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:347,CD8+ T cell dysfunction
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:348,anti-AML immunity
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:349,Lymphedema
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:350,oncological treatment
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:351,Physical therapy interventions
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:352,secondary lymphedema in patients with head and neck cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:353,Kinesio taping
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:354,lymphedema
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:355,Compression therapy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:356,Manual lymphatic drainage
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:357,Exercise
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:358,Exercise program plus manual lymphatic drainage supplemented with kinesio taping or compression therapy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:359,external lymphedema
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:360,manual lymphatic drainage and exercise program
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:361,Neither therapy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:362,internal lymphedema
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:363,Adverse effects related to intervention
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:364,mild and transitory
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:365,tumor cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:366,lipid peroxidation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:367,redox imbalance
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:368,lipid overabundance within the tumor microenvironment
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:369,regulated cell death
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:370,lipid peroxidation products
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:371,4-hydroxynonenal (HNE)
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:372,lipid peroxidation and its products
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:373,DNA
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:374,an environment conducive to tumor growth and metastasis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:375,lipid peroxidation process
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:376,macrophages towards a pro-inflammatory phenotype
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:377,antigen-presenting capacity of dendritic cells (DCs)
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:378,cytotoxic functions of T and NK cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:379,neutrophils into pro-tumorigenic polymorphonuclear myeloid-derived suppressor cells (PMN-MDSCs)
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:380,lipid peroxidation of stroma cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:381,advanced nanotherapies
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:382,tumor cells precisely
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:383,lipid peroxidation products and ferroptosis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:384,immunosuppressive state
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:385,ferroptosis-derived immunosuppression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:386,all types of immune cells within the tumor microenvironment
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:387,Liver metastases
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:388,poor prognosis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:389,Stereotactic body radiation therapy (SBRT)
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:390,liver metastases
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:391,durable tumor control
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:392,minimal toxicity
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:393,Prescribed dose (PD)
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:394,local control
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:395,Optimal threshold of 77.44 Gy EQD2
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:396,1-year freedom from local progression (FFLP) rates
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:397,Internal breath-hold (iBH) with image-guided radiotherapy (IGRT)
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:398,superior local control outcomes
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:399,high tumor control probability (TCP)
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:400,other dose metrics
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:401,3.9% of patients
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:402,grade ≥ 3 adverse events
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:403,highly effective and safe approach for liver metastases
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:404,Prescribed dose (PD) and advanced imaging
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:405,pivotal determinants of tumor control
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:406,Precise dosimetric planning and motion management
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:407,SBRT outcomes
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:408,This study
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:409,framework for personalized treatment strategies
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:410,cornerstone in multidisciplinary management of liver metastases
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:411,Conventional therapies
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:412,oral squamous cell carcinoma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:413,Drug delivery systems based on nanoparticles
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:414,drug stability
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:415,target accuracy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:416,Delivery of cisplatin via liposomes
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:417,40% improvement in tumor suppression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:418,PLGA nanoparticles
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:419,2.3 times more intertumoral drug accumulation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:420,Nanoparticle platforms
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:421,curcumin
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:422,paclitaxel
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:423,therapeutic results
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:424,adverse effects
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:425,scaling issues
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:426,Liposomes
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:427,circulation quickly
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:428,EGFR-targeted gold nanoparticles
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:429,selectivity
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:430,effectiveness
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:431,up to 90% receptor binding
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:432,tumors via EPR effect
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:433,immunotherapy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:434,radiation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:435,death of cancer cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:436,DNA damage
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:437,cell division
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:438,Metallic nanoparticles
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:439,liver
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:440,Multifunctional platforms and stimuli-responsive nanoparticles
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:441,overcoming obstacles in OSCC therapy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:442,Clinical evaluation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:443,brain tumor progression monitoring
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:444,MR imaging
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:445,Treatment effects
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:446,Pseudoprogression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:447,treatment effects
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:448,Radionecrosis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:449,tumor heterogeneity
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:450,genetic divergence
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:451,treatment resistance
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:452,Surgical histopathological biopsies
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:453,additional valuable information
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:454,true
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:455,longitudinal measurements
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:456,Liquid biopsies
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:457,primary brain tumors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:458,brain metastases
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:459,potential candidate for monitoring methods
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:460,Various analytes
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:461,whole blood and its derivatives
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:462,cerebrospinal fluid
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:463,circulating nucleic acids
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:464,extracellular vesicles
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:465,platelet RNAs
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:466,circulating tumor cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:467,disease progression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:468,treatment response
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:469,Tissue-resident memory T cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:470,foreign antigens in non-lymphoid tissues
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:471,antitumor immunity
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:472,enhanced survival
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:473,tumor growth inhibition
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:474,various cancer types
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:475,tumor progression under certain conditions
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:476,Tumor progression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:477,adverse outcomes during antitumor immune responses
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:478,different tumor contexts
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:479,combating cancers
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:480,tumor development
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:481,Chronic Myeloid Leukemia
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:482,Interleukin-18
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:483,platelet count
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:484,white blood cell count
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:485,PDW
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:486,RBC
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:487,MCHC
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:488,RDW-CV
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:489,MCH
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:490,HCT
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:491,PCT
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:492,MPV
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:493,RDW-SD
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:494,age distribution
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:495,exosomes of MDA-MB-231 cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:496,serum-free media
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:497,size distribution
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:498,dynamic light scattering
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:499,exosome morphology
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:500,scanning electron microscopy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:501,flow cytometry analysis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:502,metastatic markers CD105 and CD133 in exosomes
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:503,metastatic markers CD105 and CD133
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:504,exosomes
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:505,Aco-490
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:506,MDA-MB-231 cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:507,MCF-7 cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:508,CD133-positive exosomes
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:509,AKT
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:510,extracellular signal-regulated kinase
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:511,cyclin D1
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:512,MORC2
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:513,cholangiocarcinoma progression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:514,CCA cell proliferation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:515,cell cycle progression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:516,TNF-α signaling
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:517,NFKB signaling pathway
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:518,Downregulation of MORC2
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:519,cell cycle arrest
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:520,CCL3
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:521,Upregulation of CCL3
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:522,neutrophil infiltration
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:523,immunosuppressive tumor microenvironment
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:524,Targeting MORC2
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:525,patients with advanced CCA
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:526,Immune checkpoint inhibitors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:527,Tumors with low tumor mutational burden
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:528,immune checkpoint inhibitors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:529,Mutations in DAXX
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:530,poorer survival outcomes
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:531,Mutations in HLA-A
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:532,Mutations in H3C2
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:533,Mutations in IGF1R
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:534,Mutations in CTNNB1
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:535,Mutations in SMARCA4
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:536,Mutations in KMT2D
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:537,Mutations in TP53
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:538,VHL mutations in renal cell carcinoma patients
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:539,improved overall survival following immune checkpoint inhibitor treatment
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:540,Large language models
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:541,information resource in oncology
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:542,clinical decision-support tool
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:543,clinical outcomes
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:544,Studies
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:545,large language models in oncology as health information resource in question-answer style examinations
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:546,large language models in oncology for diagnosis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:547,large language models in oncology for management
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:548,Fine-tuning and prompt-engineering of large language models
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:549,utility evaluation from 2022 to 2024
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:550,accurate information resource
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:551,clinician workload
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:552,accessibility and readability of clinical information
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:553,poor reliability
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:554,hallucinations
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:555,clinician oversight
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:556,medical information resource
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:557,clinical decision support tool
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:558,Further research
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:559,large language models in external hold-out datasets
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:560,medical accuracy of large language models across diverse clinical scenarios
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:561,Clinician supervision
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:562,large language models
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:563,long segment losses exceeding 10 cm in the sciatic nerve
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:564,reconstructive techniques
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:565,optimizing sensory and motor function recovery
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:566,pedicled vascularized common peroneal nerve graft
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:567,14-cm sciatic nerve defect
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:568,L4 nerve root
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:569,L5 nerve root
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:570,S1 nerve root
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:571,patient
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:572,neurofibromatosis type I
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:573,R0 tumor resection of the proximal left sciatic nerve
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:574,malignant peripheral nerve sheath tumor
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:575,ipsilateral pedicled vascularized common peroneal nerve graft
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:576,reconstruction
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:577,greater sciatic foramen into the inner pelvis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:578,MRC grade 4/5 strength in hamstrings with 90° knee flexion at 26-month follow-up
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:579,steady gait pattern at 26-month follow-up
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:580,ankle-foot orthosis at 32-month follow-up
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:581,single-staged surgery to restore motor function for large sciatic nerve defects
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:582,common peroneal nerve
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:583,sural nerves for sciatic nerve reconstruction when sural nerves are insufficient or injured
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:584,miR-186-5p
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:585,acute myeloid leukemia
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:586,PD-L1
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:587,miR-186-5p upregulation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:588,acute myeloid leukemia cell multiplication
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:589,acute myeloid leukemia cell migration
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:590,acute myeloid leukemia cell invasion
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:591,acute myeloid leukemia cell death
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:592,proliferation activity of CD8+ T cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:593,proliferation activity of CD4+ T cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:594,activation markers Perforin and Granzyme B of CD8+ and CD4+ T cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:595,"secreted cytokines IFN-γ, IL-4, TNF-α of CD8+ and CD4+ T cells"
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:596,apoptosis of CD8+ and CD4+ T cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:597,immune escape
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:598,knockdown of miR-186-5p
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:599,acute myeloid leukemia progression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:600,PD-L1 upregulation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:601,antitumor impact of miR-186-5p overexpression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:602,Tissue resident memory T cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:603,cancer immunity
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:604,solid tumors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:605,Presence of tissue resident memory T cells in solid tumors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:606,improved prognosis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:607,response to therapy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:608,lung cancers
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:609,Malignant pleural effusions
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:610,non-small cell lung cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:611,14% of CD8+ T cells in malignant pleural effusions
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:612,tissue resident memory T cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:613,6% of CD4+ T cells in malignant pleural effusions
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:614,CD45RO+CCR7-CD62L- and expressing 1 or both of CD69 and CD103
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:615,ITGAE and CD49A
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:616,"SELL, CCR7, and IL7RA"
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:617,"T central memory cells in expression of PD-1, TIGIT, and CD39"
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:618,"T effector memory cells in expression of PD-1, TIGIT, and CD39"
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:619,"IFN-γ, TNF-α, and CD107a after stimulation with αnti-CD3 antibodies in vitro"
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:620,T effector cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:621,CD69 expression on tissue resident memory T cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:622,production of effector cytokines
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:623,CD103 expression on tissue resident memory T cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:624,Artificial intelligence
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:625,healthcare system functions
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:626,patient experience
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:627,Multidisciplinary teams
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:628,disease and management planning
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:629,holistic approach to patient care
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:630,Holistic approach to patient care
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:631,physical needs of patients and their families
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:632,psychological needs of patients and their families
