element_id,name
4:21a121b1-edc6-4f27-92d9-a818cb434acd:330,combination regimens
4:21a121b1-edc6-4f27-92d9-a818cb434acd:331,Patient-derived organoids
4:21a121b1-edc6-4f27-92d9-a818cb434acd:332,accurate representation of tumor ecosystem
4:21a121b1-edc6-4f27-92d9-a818cb434acd:333,Single-cell omics
4:21a121b1-edc6-4f27-92d9-a818cb434acd:334,3D co-culture models
4:21a121b1-edc6-4f27-92d9-a818cb434acd:335,Improved understanding of glioblastoma stem cell-specific targets and tumor microenvironment
4:21a121b1-edc6-4f27-92d9-a818cb434acd:336,more effective interventions
4:21a121b1-edc6-4f27-92d9-a818cb434acd:337,More effective interventions
4:21a121b1-edc6-4f27-92d9-a818cb434acd:338,better clinical outcomes for glioblastoma patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:339,Glioblastoma in patients affected by NF1 germline mutation
4:21a121b1-edc6-4f27-92d9-a818cb434acd:340,a unique heterogeneous clinical and pathological entity
4:21a121b1-edc6-4f27-92d9-a818cb434acd:341,NF1-associated GBM
4:21a121b1-edc6-4f27-92d9-a818cb434acd:342,standard therapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:343,GBM in the non-NF1 population
4:21a121b1-edc6-4f27-92d9-a818cb434acd:344,Case 1
4:21a121b1-edc6-4f27-92d9-a818cb434acd:345,38-year-old woman with cerebellar GBM
4:21a121b1-edc6-4f27-92d9-a818cb434acd:346,surgical asportation and the Stupp protocol many times
4:21a121b1-edc6-4f27-92d9-a818cb434acd:347,117 months
4:21a121b1-edc6-4f27-92d9-a818cb434acd:348,Case 2
4:21a121b1-edc6-4f27-92d9-a818cb434acd:349,47-year-old woman with GBM in the eloquent area of the right frontal lobe
4:21a121b1-edc6-4f27-92d9-a818cb434acd:350,surgical asportation and the Stupp protocol
4:21a121b1-edc6-4f27-92d9-a818cb434acd:351,25 months
4:21a121b1-edc6-4f27-92d9-a818cb434acd:352,NF1-associated GBM patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:353,long-term survivors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:354,Androgen receptor pathway inhibitors (ARPI)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:355,advanced prostate cancer (PCa)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:356,Patients with metastatic castration-sensitive PCa (mCSPC)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:357,metastatic castration-resistant PCa (mCRPC)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:358,Patients with nonmetastatic castration-sensitive PCa (nmCSPC)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:359,Early use of ARPIs
4:21a121b1-edc6-4f27-92d9-a818cb434acd:360,advanced prostate cancer (PCa) at CAD 100K per QALY threshold
4:21a121b1-edc6-4f27-92d9-a818cb434acd:361,mCSPC-starting patients at CAD 50K per QALY threshold
4:21a121b1-edc6-4f27-92d9-a818cb434acd:362,nmCSPC-starting patients at CAD 50K per QALY threshold
4:21a121b1-edc6-4f27-92d9-a818cb434acd:363,Abiraterone
4:21a121b1-edc6-4f27-92d9-a818cb434acd:364,current Canadian prices
4:21a121b1-edc6-4f27-92d9-a818cb434acd:365,lower price level
4:21a121b1-edc6-4f27-92d9-a818cb434acd:366,Two million people
4:21a121b1-edc6-4f27-92d9-a818cb434acd:367,lung cancer each year
4:21a121b1-edc6-4f27-92d9-a818cb434acd:368,85% of lung cancer patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:369,non-small cell lung cancer (NSCLC)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:370,advanced/metastatic NSCLC
4:21a121b1-edc6-4f27-92d9-a818cb434acd:371,Study population
4:21a121b1-edc6-4f27-92d9-a818cb434acd:372,4841 Stage IB-IIIA NSCLC patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:373,Mean age
4:21a121b1-edc6-4f27-92d9-a818cb434acd:374,70.9 ± 8.6 years
4:21a121b1-edc6-4f27-92d9-a818cb434acd:375,69.9% of patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:376,definitive treatment
4:21a121b1-edc6-4f27-92d9-a818cb434acd:377,Definitive treatment
4:21a121b1-edc6-4f27-92d9-a818cb434acd:378,definitive radiation
4:21a121b1-edc6-4f27-92d9-a818cb434acd:379,definitive chemoradiation
4:21a121b1-edc6-4f27-92d9-a818cb434acd:380,30.1% of patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:381,52.6% of surgery patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:382,perioperative systemic therapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:383,52.2% of radiation patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:384,75.5% of chemoradiation patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:385,Neoadjuvant use
4:21a121b1-edc6-4f27-92d9-a818cb434acd:386,surgery patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:387,radiation patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:388,chemoradiation patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:389,54.6% of patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:390,adjuvant therapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:391,definitive radiation patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:392,Surgical patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:393,platinum-doublet therapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:394,Surgical patient outcomes
4:21a121b1-edc6-4f27-92d9-a818cb434acd:395,all groups
4:21a121b1-edc6-4f27-92d9-a818cb434acd:396,Definitive chemoradiation or radiation patients without systemic therapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:397,lower survival rates
4:21a121b1-edc6-4f27-92d9-a818cb434acd:398,Bispecific T-cell engager (TCE)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:399,relapsed or refractory multiple myeloma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:400,T-cell engagers
4:21a121b1-edc6-4f27-92d9-a818cb434acd:401,sustained efficacy in patients with heavily treated myeloma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:402,progression-free survival benefits in patients with heavily treated myeloma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:403,Bispecific T-cell engager (TCE) therapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:404,cytokine release syndrome (CRS)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:405,immune effector cell-associated neurotoxicity syndrome (ICANS)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:406,infections
4:21a121b1-edc6-4f27-92d9-a818cb434acd:407,annual per-beneficiary spending
4:21a121b1-edc6-4f27-92d9-a818cb434acd:408,32.8%
4:21a121b1-edc6-4f27-92d9-a818cb434acd:409,CAD 4422 in 2017/18 to CAD 6579 in 2020/21
4:21a121b1-edc6-4f27-92d9-a818cb434acd:410,small-molecule targeted therapy and immunotherapy drug classes
4:21a121b1-edc6-4f27-92d9-a818cb434acd:411,three-quarters of total public payer spending on take-home cancer medications in 2020/21
4:21a121b1-edc6-4f27-92d9-a818cb434acd:412,less than 8% of beneficiaries
4:21a121b1-edc6-4f27-92d9-a818cb434acd:413,SARS-CoV-2 emergency declaration
4:21a121b1-edc6-4f27-92d9-a818cb434acd:414,short-term decline in per-beneficiary spending between March and June 2020
4:21a121b1-edc6-4f27-92d9-a818cb434acd:415,per-beneficiary spending
4:21a121b1-edc6-4f27-92d9-a818cb434acd:416,CAD 179 per month between March and June 2020
4:21a121b1-edc6-4f27-92d9-a818cb434acd:417,number of beneficiaries receiving low-cost take-home cancer medications within the cytotoxic chemotherapy and hormonal therapy drug class
4:21a121b1-edc6-4f27-92d9-a818cb434acd:418,5582 per month between March and June 2020
4:21a121b1-edc6-4f27-92d9-a818cb434acd:419,increase in number of beneficiaries receiving low-cost take-home cancer medications within the cytotoxic chemotherapy and hormonal therapy drug class
4:21a121b1-edc6-4f27-92d9-a818cb434acd:420,corresponding rise in public payer spending
4:21a121b1-edc6-4f27-92d9-a818cb434acd:421,Crizotinib
4:21a121b1-edc6-4f27-92d9-a818cb434acd:422,viability of bladder cancer cells
4:21a121b1-edc6-4f27-92d9-a818cb434acd:423,migration of bladder cancer cells
4:21a121b1-edc6-4f27-92d9-a818cb434acd:424,phosphorylated c-Met
4:21a121b1-edc6-4f27-92d9-a818cb434acd:425,phosphorylated Akt
4:21a121b1-edc6-4f27-92d9-a818cb434acd:426,c-Met/PI3K/Akt pathway
4:21a121b1-edc6-4f27-92d9-a818cb434acd:427,cell proliferation in T24 bladder cancer cell line
4:21a121b1-edc6-4f27-92d9-a818cb434acd:428,cell proliferation in T24R2 bladder cancer cell line
4:21a121b1-edc6-4f27-92d9-a818cb434acd:429,migration in T24 bladder cancer cell line
4:21a121b1-edc6-4f27-92d9-a818cb434acd:430,migration in T24R2 bladder cancer cell line
4:21a121b1-edc6-4f27-92d9-a818cb434acd:431,invasion in T24 bladder cancer cell line
4:21a121b1-edc6-4f27-92d9-a818cb434acd:432,invasion in T24R2 bladder cancer cell line
4:21a121b1-edc6-4f27-92d9-a818cb434acd:433,apoptosis-related genes
4:21a121b1-edc6-4f27-92d9-a818cb434acd:434,c-Met
4:21a121b1-edc6-4f27-92d9-a818cb434acd:435,PI3K/Akt pathway
4:21a121b1-edc6-4f27-92d9-a818cb434acd:436,Physical activity interventions
4:21a121b1-edc6-4f27-92d9-a818cb434acd:437,children and adolescents with cancer undergoing treatment
4:21a121b1-edc6-4f27-92d9-a818cb434acd:438,physical fitness in children and adolescents with cancer undergoing treatment
4:21a121b1-edc6-4f27-92d9-a818cb434acd:439,strength in children and adolescents with cancer undergoing treatment
4:21a121b1-edc6-4f27-92d9-a818cb434acd:440,quality of life in children and adolescents with cancer undergoing treatment
4:21a121b1-edc6-4f27-92d9-a818cb434acd:441,fatigue in children and adolescents with cancer undergoing treatment
4:21a121b1-edc6-4f27-92d9-a818cb434acd:442,Physical activity
4:21a121b1-edc6-4f27-92d9-a818cb434acd:443,cancer diagnosis and treatment in children and adolescents
4:21a121b1-edc6-4f27-92d9-a818cb434acd:444,cancer treatment in children and adolescents
4:21a121b1-edc6-4f27-92d9-a818cb434acd:445,Late radiation-associated dysphagia
4:21a121b1-edc6-4f27-92d9-a818cb434acd:446,head and neck cancer survivorship
4:21a121b1-edc6-4f27-92d9-a818cb434acd:447,Fiberoptic Endoscopic Evaluation of Swallowing
4:21a121b1-edc6-4f27-92d9-a818cb434acd:448,oropharyngeal dysphagia assessment in head and neck cancer population
4:21a121b1-edc6-4f27-92d9-a818cb434acd:449,Swallowing safety
4:21a121b1-edc6-4f27-92d9-a818cb434acd:450,Penetration-Aspiration Scale
4:21a121b1-edc6-4f27-92d9-a818cb434acd:451,Swallowing efficacy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:452,Yale Pharyngeal Residue Severity Rating Scale
4:21a121b1-edc6-4f27-92d9-a818cb434acd:453,Six distinct dysphagia phenotypes
4:21a121b1-edc6-4f27-92d9-a818cb434acd:454,head and neck cancer patients with late radiation-associated dysphagia
4:21a121b1-edc6-4f27-92d9-a818cb434acd:455,Propulsion deficit
4:21a121b1-edc6-4f27-92d9-a818cb434acd:456,92% of patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:457,Delayed pharyngeal phase
4:21a121b1-edc6-4f27-92d9-a818cb434acd:458,37.5% of patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:459,Protective deficit
4:21a121b1-edc6-4f27-92d9-a818cb434acd:460,25% of patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:461,Multiple phenotypes
4:21a121b1-edc6-4f27-92d9-a818cb434acd:462,46% of patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:463,Unsafe swallowing
4:21a121b1-edc6-4f27-92d9-a818cb434acd:464,liquid consistency
4:21a121b1-edc6-4f27-92d9-a818cb434acd:465,Unsafe swallowing with liquid consistency
4:21a121b1-edc6-4f27-92d9-a818cb434acd:466,62.5% of patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:467,Residue with semisolid consistency
4:21a121b1-edc6-4f27-92d9-a818cb434acd:468,valleculae (82.6%)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:469,pyriform sinuses (52.2%)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:470,Residue with solid consistency
4:21a121b1-edc6-4f27-92d9-a818cb434acd:471,valleculae (92.3%)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:472,pyriform sinuses (53.8%)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:473,Penetration-aspiration scores
4:21a121b1-edc6-4f27-92d9-a818cb434acd:474,pharyngeal residue scores across consistencies
4:21a121b1-edc6-4f27-92d9-a818cb434acd:475,FEES examination
4:21a121b1-edc6-4f27-92d9-a818cb434acd:476,late radiation-associated dysphagia
4:21a121b1-edc6-4f27-92d9-a818cb434acd:477,Safety parameters
4:21a121b1-edc6-4f27-92d9-a818cb434acd:478,efficacy parameters in late radiation-associated dysphagia
4:21a121b1-edc6-4f27-92d9-a818cb434acd:479,Salivary gland carcinomas
4:21a121b1-edc6-4f27-92d9-a818cb434acd:480,3-6% of all head and neck cancers
4:21a121b1-edc6-4f27-92d9-a818cb434acd:481,Surgical resection
4:21a121b1-edc6-4f27-92d9-a818cb434acd:482,locoregional control of salivary gland carcinomas
4:21a121b1-edc6-4f27-92d9-a818cb434acd:483,Radiotherapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:484,Systemic treatment
4:21a121b1-edc6-4f27-92d9-a818cb434acd:485,recurrent or metastatic salivary gland carcinomas
4:21a121b1-edc6-4f27-92d9-a818cb434acd:486,Molecular profiling
4:21a121b1-edc6-4f27-92d9-a818cb434acd:487,actionable targets in salivary gland carcinomas
4:21a121b1-edc6-4f27-92d9-a818cb434acd:488,Actionable targets
4:21a121b1-edc6-4f27-92d9-a818cb434acd:489,NTRK gene fusions
4:21a121b1-edc6-4f27-92d9-a818cb434acd:490,HER2
4:21a121b1-edc6-4f27-92d9-a818cb434acd:491,immune checkpoint regulators
4:21a121b1-edc6-4f27-92d9-a818cb434acd:492,androgen receptors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:493,RET receptors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:494,TRK inhibitors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:495,HER2-directed agents
4:21a121b1-edc6-4f27-92d9-a818cb434acd:496,androgen receptor modulators
4:21a121b1-edc6-4f27-92d9-a818cb434acd:497,combinations of immunotherapy and chemotherapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:498,Breast reconstruction after mastectomy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:499,quality of life for many patients with breast cancer
4:21a121b1-edc6-4f27-92d9-a818cb434acd:500,Nipple-sparing mastectomy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:501,"provided there is no clinical, radiological, or pathological indication of nipple-areolar complex involvement"
4:21a121b1-edc6-4f27-92d9-a818cb434acd:502,Surgical factors including incision location
4:21a121b1-edc6-4f27-92d9-a818cb434acd:503,rates of complications such as necrosis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:504,Immediate reconstruction
4:21a121b1-edc6-4f27-92d9-a818cb434acd:505,better short to medium-term quality of life
4:21a121b1-edc6-4f27-92d9-a818cb434acd:506,Immediate and delayed reconstruction
4:21a121b1-edc6-4f27-92d9-a818cb434acd:507,similar long-term outcomes
4:21a121b1-edc6-4f27-92d9-a818cb434acd:508,Studies
4:21a121b1-edc6-4f27-92d9-a818cb434acd:509,at least 3 months and more commonly at least 6 months
4:21a121b1-edc6-4f27-92d9-a818cb434acd:510,Radiation after immediate reconstruction
4:21a121b1-edc6-4f27-92d9-a818cb434acd:511,a reasonable option
4:21a121b1-edc6-4f27-92d9-a818cb434acd:512,Surgical complications
4:21a121b1-edc6-4f27-92d9-a818cb434acd:513,prepectoral and dual-plane or subpectoral reconstruction
4:21a121b1-edc6-4f27-92d9-a818cb434acd:514,Prepectoral placement
4:21a121b1-edc6-4f27-92d9-a818cb434acd:515,better quality of life due to lower rates of long-term complications such as pain and animation deformity
4:21a121b1-edc6-4f27-92d9-a818cb434acd:516,Autologous fat grafting
4:21a121b1-edc6-4f27-92d9-a818cb434acd:517,oncologically safe
4:21a121b1-edc6-4f27-92d9-a818cb434acd:518,Use of autologous fat grafting
4:21a121b1-edc6-4f27-92d9-a818cb434acd:519,quality of life and aesthetic results
4:21a121b1-edc6-4f27-92d9-a818cb434acd:520,Combination of immunotherapy and radiotherapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:521,synergistic potential
4:21a121b1-edc6-4f27-92d9-a818cb434acd:522,CTLA-4 inhibitors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:523,clinical and preclinical studies
4:21a121b1-edc6-4f27-92d9-a818cb434acd:524,PD-L1 inhibitors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:525,PD-1 inhibitors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:526,immunomodulatory mechanisms
4:21a121b1-edc6-4f27-92d9-a818cb434acd:527,Immunomodulatory mechanisms
4:21a121b1-edc6-4f27-92d9-a818cb434acd:528,in situ vaccination effect
4:21a121b1-edc6-4f27-92d9-a818cb434acd:529,abscopal distant response of lesions outside irradiation field
4:21a121b1-edc6-4f27-92d9-a818cb434acd:530,TIGIT
4:21a121b1-edc6-4f27-92d9-a818cb434acd:531,new therapeutic target
4:21a121b1-edc6-4f27-92d9-a818cb434acd:532,LAG-3
4:21a121b1-edc6-4f27-92d9-a818cb434acd:533,TIM-3
4:21a121b1-edc6-4f27-92d9-a818cb434acd:534,"New therapeutic targets TIGIT, LAG-3, TIM-3"
4:21a121b1-edc6-4f27-92d9-a818cb434acd:535,traditional ICIs and radiotherapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:536,Dynamic evaluation of T lymphocyte expression
4:21a121b1-edc6-4f27-92d9-a818cb434acd:537,biomarker value in assessing response to combination therapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:538,Combination therapy with traditional and new ICIs and irradiation
4:21a121b1-edc6-4f27-92d9-a818cb434acd:539,clinical trials in various tumor pathologies
4:21a121b1-edc6-4f27-92d9-a818cb434acd:540,patients with metastatic non-small-cell lung cancer
4:21a121b1-edc6-4f27-92d9-a818cb434acd:541,5-year overall survival rate of up to 10%
4:21a121b1-edc6-4f27-92d9-a818cb434acd:542,pembrolizumab
4:21a121b1-edc6-4f27-92d9-a818cb434acd:543,patients with metastatic NSCLC and PD-L1 ≥ 50%
4:21a121b1-edc6-4f27-92d9-a818cb434acd:544,first-line setting
4:21a121b1-edc6-4f27-92d9-a818cb434acd:545,patients with locally advanced and metastatic NSCLC
4:21a121b1-edc6-4f27-92d9-a818cb434acd:546,PD-L1 ≥ 50%
4:21a121b1-edc6-4f27-92d9-a818cb434acd:547,progression-free survival
4:21a121b1-edc6-4f27-92d9-a818cb434acd:548,9 months
4:21a121b1-edc6-4f27-92d9-a818cb434acd:549,14 months
4:21a121b1-edc6-4f27-92d9-a818cb434acd:550,five-year overall survival rate
4:21a121b1-edc6-4f27-92d9-a818cb434acd:551,six-year overall survival rate
4:21a121b1-edc6-4f27-92d9-a818cb434acd:552,17.2%
4:21a121b1-edc6-4f27-92d9-a818cb434acd:553,immunotherapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:554,NSCLC
4:21a121b1-edc6-4f27-92d9-a818cb434acd:555,Medical care structures
4:21a121b1-edc6-4f27-92d9-a818cb434acd:556,urban and rural areas
4:21a121b1-edc6-4f27-92d9-a818cb434acd:557,Brandenburg-Berlin Clinical-Epidemiological Cancer Registry
4:21a121b1-edc6-4f27-92d9-a818cb434acd:558,5805 cases of gastric carcinoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:559,Preoperative therapy for cT3/cT4N0 tumors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:560,Berlin
4:21a121b1-edc6-4f27-92d9-a818cb434acd:561,Berlin than in Brandenburg
4:21a121b1-edc6-4f27-92d9-a818cb434acd:562,Perioperative therapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:563,survival benefit for stages T3-/T4N+
4:21a121b1-edc6-4f27-92d9-a818cb434acd:564,survival benefit for stages T1N+ or T2
4:21a121b1-edc6-4f27-92d9-a818cb434acd:565,Survival data
4:21a121b1-edc6-4f27-92d9-a818cb434acd:566,no significant differences between Berlin and Brandenburg
4:21a121b1-edc6-4f27-92d9-a818cb434acd:567,Gastric cancer treatment outcomes
4:21a121b1-edc6-4f27-92d9-a818cb434acd:568,rural region of Brandenburg and urban center of Berlin
4:21a121b1-edc6-4f27-92d9-a818cb434acd:569,Upper rectal cancer
4:21a121b1-edc6-4f27-92d9-a818cb434acd:570,white blood cell count
4:21a121b1-edc6-4f27-92d9-a818cb434acd:571,neutrophil count
4:21a121b1-edc6-4f27-92d9-a818cb434acd:572,platelet count
4:21a121b1-edc6-4f27-92d9-a818cb434acd:573,C-reactive protein levels
4:21a121b1-edc6-4f27-92d9-a818cb434acd:574,Mid-lower rectal cancer
4:21a121b1-edc6-4f27-92d9-a818cb434acd:575,preoperative carcinoembryonic antigen levels
4:21a121b1-edc6-4f27-92d9-a818cb434acd:576,lymphovascular invasion
4:21a121b1-edc6-4f27-92d9-a818cb434acd:577,perineural invasion
4:21a121b1-edc6-4f27-92d9-a818cb434acd:578,tumor budding
4:21a121b1-edc6-4f27-92d9-a818cb434acd:579,Age
4:21a121b1-edc6-4f27-92d9-a818cb434acd:580,ASA score
4:21a121b1-edc6-4f27-92d9-a818cb434acd:581,C-reactive protein
4:21a121b1-edc6-4f27-92d9-a818cb434acd:582,Preoperative carcinoembryonic antigen
4:21a121b1-edc6-4f27-92d9-a818cb434acd:583,Preoperative carbohydrate antigen 19-9
4:21a121b1-edc6-4f27-92d9-a818cb434acd:584,Lymphovascular invasion
4:21a121b1-edc6-4f27-92d9-a818cb434acd:585,Perineural invasion
4:21a121b1-edc6-4f27-92d9-a818cb434acd:586,Tumor budding
4:21a121b1-edc6-4f27-92d9-a818cb434acd:587,disease-free survival
4:21a121b1-edc6-4f27-92d9-a818cb434acd:588,T stage
4:21a121b1-edc6-4f27-92d9-a818cb434acd:589,Tumor size
4:21a121b1-edc6-4f27-92d9-a818cb434acd:590,Pancreatic cancer
4:21a121b1-edc6-4f27-92d9-a818cb434acd:591,one of the deadliest types of cancer globally
4:21a121b1-edc6-4f27-92d9-a818cb434acd:592,Early detection
4:21a121b1-edc6-4f27-92d9-a818cb434acd:593,adverse outcomes
4:21a121b1-edc6-4f27-92d9-a818cb434acd:594,Screening
4:21a121b1-edc6-4f27-92d9-a818cb434acd:595,individuals at high risk
4:21a121b1-edc6-4f27-92d9-a818cb434acd:596,High risk individuals
4:21a121b1-edc6-4f27-92d9-a818cb434acd:597,those with familial and/or genetic predispositions
4:21a121b1-edc6-4f27-92d9-a818cb434acd:598,One-time screening for pancreatic cancer among high-risk individuals
4:21a121b1-edc6-4f27-92d9-a818cb434acd:599,cost-effective compared with no screening
4:21a121b1-edc6-4f27-92d9-a818cb434acd:600,Annual screening for pancreatic cancer among high-risk individuals
4:21a121b1-edc6-4f27-92d9-a818cb434acd:601,cost-effective
4:21a121b1-edc6-4f27-92d9-a818cb434acd:602,High risk
4:21a121b1-edc6-4f27-92d9-a818cb434acd:603,>5% lifetime risk of pancreatic cancer
4:21a121b1-edc6-4f27-92d9-a818cb434acd:604,individuals with familial pancreatic cancer
4:21a121b1-edc6-4f27-92d9-a818cb434acd:605,individuals with genetic susceptibility syndromes
4:21a121b1-edc6-4f27-92d9-a818cb434acd:606,Genetic susceptibility syndromes
4:21a121b1-edc6-4f27-92d9-a818cb434acd:607,Peutz-Jeghers Syndrome
4:21a121b1-edc6-4f27-92d9-a818cb434acd:608,hereditary pancreatitis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:609,hereditary non-polypoid colorectal cancer syndrome
